epoch,fit_seconds,train_accuracy,train_auc,train_f1,train_f1_macro,train_loss,train_precision,train_sensitivity,train_specificity,val_accuracy,val_auc,val_f1,val_f1_macro,val_loss,val_precision,val_sensitivity,val_specificity
11,45.50628842996172,0.8975278018135983,0.9560323454168242,0.7831044019635623,0.8486509448208563,0.321028269452026,0.7419228633203137,0.8894485240664516,0.9082060987901838,0.8349282172593203,0.8193171333753321,0.5742796434526238,0.7219355196188512,0.5403309895982298,0.6494128067385067,0.5563654769479373,0.9057812161707992
12,42.10200465648263,0.9061904707031438,0.9646986478308905,0.7901093602591486,0.8562997702697356,0.2970424131725716,0.7446961726961492,0.8974857591578421,0.9133894550730631,0.8098086245607531,0.8281806996849735,0.5596333358918081,0.7025103768663543,0.5469895745204254,0.5900362777973761,0.5569381891397768,0.8643698950418445
13,45.20737240146959,0.9155583597162356,0.9713037043314005,0.8196047725232175,0.874001945035423,0.2780286733270859,0.7750134509179103,0.9050825769406997,0.9215377153368872,0.794258380192889,0.8199219697970522,0.565460967497107,0.6976664345800592,0.5875807109792409,0.5886055431796603,0.6030773770010642,0.8428255082887895
14,42.57291659214019,0.9213966109587896,0.9734668860173158,0.8104332500518378,0.8731049021007667,0.27407675280929505,0.770993614380836,0.9068130452474578,0.9320148295091736,0.8074162891892155,0.8278116441229314,0.5743918933295177,0.7079576012905705,0.6062062859499568,0.5760005590234076,0.6248824472347515,0.8384656344304244
15,38.92864013236686,0.9273919309745609,0.9776119678350353,0.8361245179941157,0.8878835311555698,0.2520753131290265,0.7905450346962728,0.921876893722927,0.9326196619549749,0.8205741407198198,0.8305689894981931,0.5656321021643552,0.7092461701500359,0.6386850196689937,0.6144538235507513,0.5602907067138042,0.8746590464594262
16,46.0500817126436,0.92526476538855,0.9784148814098854,0.8154753172277887,0.8774065013197011,0.2558339023438716,0.7696255052702624,0.914615501431471,0.9308206443217647,0.8277512072946467,0.8264175547937457,0.5431056227267644,0.7013543665979467,0.6627176552476209,0.6094966285536734,0.5113249422902125,0.8885025623027217
17,43.93824712583,0.9340067851884739,0.9793803765755547,0.8473312761575953,0.8962108770905004,0.24766820846729054,0.8029270534071495,0.9279793237499739,0.9393206049326995,0.8002392475684864,0.7963483044120113,0.529147091914307,0.6805383357705111,0.6783976539987269,0.5400088014499993,0.535627861360186,0.8224231503796919
18,43.48888976570642,0.935746493189075,0.9827598207019433,0.8430989339619344,0.8946996256072488,0.23663889087707937,0.8008950929773245,0.9213986803773746,0.9402489200594042,0.8421052872564234,0.789885080174396,0.5861078134635419,0.7285936179628782,0.666855694904353,0.6425610777507559,0.5662772023078928,0.9027871955809981
19,46.13677587941599,0.9438898664081209,0.9854044218307099,0.8634378759601166,0.9084363072695109,0.22089540701265883,0.8192840443256466,0.9406089026644533,0.947003381414189,0.8253588610859008,0.7716393490727438,0.560119387029746,0.7093607016157305,0.7627146824320965,0.6250131808969963,0.5190448116457633,0.9061360614436665
20,33.99385543558768,0.9390631119023019,0.9833180242581196,0.8346174326619901,0.8931143141243165,0.22808266516335782,0.7864133758427696,0.9342564569654681,0.9409793460231513,0.8277512144243888,0.7871599397020477,0.5765444086998274,0.7173434373294337,0.659562176334088,0.5998361170220603,0.5702563629053427,0.8802096391693827
