epoch,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
24,0.5144622474908829,0.7345132827758789,0.9123710989952087,0.8170731663703918,0.6666010618209839,1.0,0.6907216310501099,1.0,0.5014767497777939,1.51
25,0.46075313662489253,0.6637167930603027,0.9123710989952087,0.7564102411270142,0.6067765355110168,1.0,0.6082473993301392,1.0,0.5763777047395706,1.45
26,0.5255169942975044,0.8053097128868103,0.9155927896499634,0.8735632300376892,0.7252431511878967,0.9870129823684692,0.7835051417350769,0.9375,0.47566358745098114,1.51
27,0.4747662643591563,0.7876105904579163,0.9130154848098755,0.8588235378265381,0.7151260375976562,1.0,0.7525773048400879,1.0,0.4590349793434143,1.5
28,0.5287247026960055,0.8318583965301514,0.9130154848098755,0.8961748480796814,0.7271572351455688,0.9534883499145508,0.8453608155250549,0.75,0.43026773631572723,1.5
29,0.498649999499321,0.8849557638168335,0.9181700944900513,0.9326424598693848,0.7693515419960022,0.9375,0.9278350472450256,0.625,0.40828320384025574,2.87
30,0.49784835676352185,0.8672566413879395,0.9168815016746521,0.9214659929275513,0.7464473247528076,0.936170220375061,0.907216489315033,0.625,0.4368826746940613,2.14
31,0.5202212408185005,0.8318583965301514,0.9188144207000732,0.8950276374816895,0.7364027500152588,0.9642857313156128,0.8350515365600586,0.8125,0.45182789862155914,1.39
32,0.5177175452311834,0.778761088848114,0.9136598110198975,0.8538011908531189,0.6996278762817383,0.9864864945411682,0.7525773048400879,0.9375,0.4755098819732666,1.34
33,0.4687143340706825,0.778761088848114,0.9188144207000732,0.8520709872245789,0.7067372798919678,1.0,0.7422680258750916,1.0,0.482082337141037,1.44
34,0.48584792017936707,0.8318583965301514,0.9188144207000732,0.8950276374816895,0.7364027500152588,0.9642857313156128,0.8350515365600586,0.8125,0.4288366138935089,1.51
35,0.49912258237600327,0.8318583965301514,0.9181700944900513,0.8938547372817993,0.7447997331619263,0.9756097793579102,0.8247422575950623,0.875,0.4348393529653549,1.48
36,0.48620207607746124,0.8849557638168335,0.9181700944900513,0.9326424598693848,0.7693515419960022,0.9375,0.9278350472450256,0.625,0.41999028623104095,1.49
37,0.46738354365030926,0.8761062026023865,0.9175257682800293,0.9278350472450256,0.7451674938201904,0.9278350472450256,0.9278350472450256,0.5625,0.4087815284729004,1.45
38,0.4571871633330981,0.8053097128868103,0.9175258278846741,0.8720930218696594,0.7323428392410278,1.0,0.7731958627700806,1.0,0.4531794339418411,1.55
39,0.45927517116069794,0.6725663542747498,0.9175257682800293,0.7643312215805054,0.6140496730804443,1.0,0.6185566782951355,1.0,0.558332622051239,1.52
40,0.4918232907851537,0.778761088848114,0.9213917255401611,0.8520709872245789,0.7067372798919678,1.0,0.7422680258750916,1.0,0.47678638994693756,2.18
41,0.5104162941376368,0.8230088353157043,0.9155927896499634,0.8863636255264282,0.7431818246841431,0.9873417615890503,0.8041236996650696,0.9375,0.46141552925109863,1.44
42,0.44723302374283475,0.8053097128868103,0.9155927896499634,0.8720930218696594,0.7323428392410278,1.0,0.7731958627700806,1.0,0.4437466710805893,1.45
43,0.4620901793241501,0.7964601516723633,0.9149484634399414,0.8670520186424255,0.7165448665618896,0.9868420958518982,0.7731958627700806,0.9375,0.4537905156612396,1.56
44,0.44471317281325656,0.8849557638168335,0.9194587469100952,0.9326424598693848,0.7693515419960022,0.9375,0.9278350472450256,0.625,0.39545878767967224,1.61
45,0.4625275631745656,0.8318583965301514,0.9213917255401611,0.8938547372817993,0.7447997331619263,0.9756097793579102,0.8247422575950623,0.875,0.4259570389986038,1.5
46,0.45797478904326755,0.8672566413879395,0.9117268323898315,0.920634925365448,0.7576147317886353,0.945652186870575,0.8969072103500366,0.6875,0.40695182979106903,1.48
47,0.4542013257741928,0.76106196641922,0.9162370562553406,0.8383233547210693,0.6903481483459473,1.0,0.7216494679450989,1.0,0.48461584746837616,1.5
48,0.44195181876420975,0.7876105904579163,0.9085052013397217,0.8636363744735718,0.6918181777000427,0.9620253443717957,0.7835051417350769,0.8125,0.45147383213043213,1.28
49,0.4319494341810544,0.7876105904579163,0.9104381203651428,0.8636363744735718,0.6918181777000427,0.9620253443717957,0.7835051417350769,0.8125,0.43871739506721497,1.52
50,0.4305989320079486,0.6814159154891968,0.9201030731201172,0.7721518874168396,0.6213700771331787,1.0,0.6288659572601318,1.0,0.5541309416294098,2.07
51,0.4833760584394137,0.7345132827758789,0.9213917255401611,0.8170731663703918,0.6666010618209839,1.0,0.6907216310501099,1.0,0.4987243115901947,1.43
52,0.4465310722589493,0.8318583965301514,0.9188144207000732,0.8938547372817993,0.7447997331619263,0.9756097793579102,0.8247422575950623,0.875,0.42113155126571655,1.52
53,0.43790039668480557,0.8672566413879395,0.9136598110198975,0.9214659929275513,0.7464473247528076,0.936170220375061,0.907216489315033,0.625,0.3884265422821045,1.49
54,0.45705685019493103,0.7876105904579163,0.9136598110198975,0.8604651093482971,0.7080103158950806,0.9866666793823242,0.7628865838050842,0.9375,0.4554669111967087,1.4
55,0.41897169003884,0.8672566413879395,0.9162371158599854,0.920634925365448,0.7576147317886353,0.945652186870575,0.8969072103500366,0.6875,0.39523746073246,1.53
56,0.4222918301820755,0.8584070801734924,0.9130154848098755,0.914893627166748,0.7469204664230347,0.9450549483299255,0.8865979313850403,0.6875,0.3842635750770569,1.47
57,0.4328109696507454,0.8053097128868103,0.9181700944900513,0.8764045238494873,0.7090356349945068,0.9629629850387573,0.8041236996650696,0.8125,0.42256832122802734,1.51
58,0.4425115684668223,0.8584070801734924,0.9233247637748718,0.914893627166748,0.7469204664230347,0.9450549483299255,0.8865979313850403,0.6875,0.38229236006736755,1.56
59,0.40767672037084896,0.8849557638168335,0.9155927300453186,0.9326424598693848,0.7693515419960022,0.9375,0.9278350472450256,0.625,0.35445256531238556,1.58
60,0.42418668915828067,0.8318583965301514,0.9213917255401611,0.8938547372817993,0.7447997331619263,0.9756097793579102,0.8247422575950623,0.875,0.42131732404232025,2.21
61,0.4391758367419243,0.8230088353157043,0.9181700944900513,0.8888888955116272,0.727053165435791,0.9638554453849792,0.8247422575950623,0.8125,0.42404644191265106,1.55
62,0.4426113913456599,0.8849557638168335,0.8969072103500366,0.9346733689308167,0.726595938205719,0.9117646813392639,0.9587628841400146,0.4375,0.4077853262424469,1.5
63,0.45220717787742615,0.7964601516723633,0.9130154252052307,0.8700565099716187,0.700334370136261,0.9624999761581421,0.7938144207000732,0.8125,0.44321541488170624,1.5
64,0.4147358114520709,0.8761062026023865,0.905283510684967,0.9263157844543457,0.7687134742736816,0.9462365508079529,0.907216489315033,0.6875,0.37852784991264343,1.32
65,0.4083668105304241,0.7876105904579163,0.9130154848098755,0.8636363744735718,0.6918181777000427,0.9620253443717957,0.7835051417350769,0.8125,0.42940542101860046,1.55
66,0.4397783900300662,0.8584070801734924,0.905927836894989,0.9157894849777222,0.7356725335121155,0.9354838728904724,0.8969072103500366,0.625,0.407296746969223,1.54
67,0.4121854404608409,0.8318583965301514,0.9175257682800293,0.8938547372817993,0.7447997331619263,0.9756097793579102,0.8247422575950623,0.875,0.41153208911418915,1.59
68,0.41868871202071506,0.7964601516723633,0.9117267727851868,0.868571400642395,0.7087955474853516,0.9743589758872986,0.7835051417350769,0.875,0.45043838024139404,1.49
69,0.44182581454515457,0.7345132827758789,0.9220361113548279,0.8170731663703918,0.6666010618209839,1.0,0.6907216310501099,1.0,0.5106465071439743,1.48
70,0.40937680502732593,0.8407079577445984,0.9162371158599854,0.9032257795333862,0.72661292552948,0.9438202381134033,0.8659793734550476,0.6875,0.3693639934062958,2.17
71,0.3781078557173411,0.7433628439903259,0.9188144207000732,0.826347291469574,0.6674109697341919,0.9857142567634583,0.7113401889801025,0.9375,0.46543097496032715,1.52
72,0.43592194095253944,0.8230088353157043,0.9168814420700073,0.8901098966598511,0.7177822589874268,0.9529411792755127,0.8350515365600586,0.75,0.4229341298341751,1.51
73,0.41561616708834964,0.7964601516723633,0.9136598110198975,0.8700565099716187,0.700334370136261,0.9624999761581421,0.7938144207000732,0.8125,0.4194021224975586,1.5
74,0.4086617852250735,0.7345132827758789,0.9168814420700073,0.8192771077156067,0.659638524055481,0.9855072498321533,0.7010309100151062,0.9375,0.4737236201763153,1.48
75,0.3798602670431137,0.7256637215614319,0.9194587469100952,0.8098159432411194,0.6588762402534485,1.0,0.6804123520851135,1.0,0.5109218209981918,1.46
76,0.41905148575703305,0.8584070801734924,0.9104381203651428,0.914893627166748,0.7469204664230347,0.9450549483299255,0.8865979313850403,0.6875,0.39426374435424805,1.46
77,0.3974741684893767,0.778761088848114,0.9155927896499634,0.8538011908531189,0.6996278762817383,0.9864864945411682,0.7525773048400879,0.9375,0.46966204047203064,1.49
78,0.3800634282330672,0.8053097128868103,0.9085051417350769,0.8764045238494873,0.7090356349945068,0.9629629850387573,0.8041236996650696,0.8125,0.4133920818567276,1.55
79,0.37740742166837055,0.8230088353157043,0.9059277772903442,0.8913043737411499,0.707556962966919,0.9425287246704102,0.8453608155250549,0.6875,0.40171585977077484,1.5
80,0.40862903495629627,0.8053097128868103,0.9091494679450989,0.8791208863258362,0.6895604133605957,0.9411764740943909,0.8247422575950623,0.6875,0.4141358584165573,2.05
81,0.38936396936575574,0.8053097128868103,0.9091495275497437,0.8764045238494873,0.7090356349945068,0.9629629850387573,0.8041236996650696,0.8125,0.43757598102092743,1.49
82,0.3633129683633645,0.8849557638168335,0.8981958627700806,0.9319371581077576,0.7802543044090271,0.9468085169792175,0.9175257682800293,0.6875,0.3706643506884575,1.41
83,0.4192952315012614,0.6725663542747498,0.9143040776252747,0.7643312215805054,0.6140496730804443,1.0,0.6185566782951355,1.0,0.5386993438005447,1.57
84,0.43542708704868954,0.7964601516723633,0.9078608751296997,0.8715083599090576,0.6910732984542847,0.9512194991111755,0.8041236996650696,0.75,0.42723873257637024,1.51
85,0.4025978222489357,0.8495575189590454,0.9072165489196777,0.9090909361839294,0.7365967631340027,0.9444444179534912,0.876288652420044,0.6875,0.37621457874774933,1.46
86,0.3844643731911977,0.7964601516723633,0.9155927896499634,0.868571400642395,0.7087955474853516,0.9743589758872986,0.7835051417350769,0.875,0.40725572407245636,1.48
87,0.42394326130549115,0.7876105904579163,0.9175257682800293,0.8620689511299133,0.7002652883529663,0.9740259647369385,0.7731958627700806,0.875,0.42660652101039886,1.49
88,0.40430377423763275,0.769911527633667,0.9130154848098755,0.8470588326454163,0.6913865804672241,0.9863013625144958,0.7422680258750916,0.9375,0.45701994001865387,1.51
89,0.3901202703515689,0.9026548862457275,0.8949742317199707,0.9430052042007446,0.8048359155654907,0.9479166865348816,0.938144326210022,0.6875,0.37354590743780136,2.98
90,0.39723220219214755,0.8407079577445984,0.9046391248703003,0.9032257795333862,0.72661292552948,0.9438202381134033,0.8659793734550476,0.6875,0.3722876310348511,2.18
91,0.3846178489426772,0.778761088848114,0.9097937941551208,0.8554913401603699,0.6918966174125671,0.9736841917037964,0.7628865838050842,0.875,0.4329465925693512,1.51
92,0.3786676252881686,0.7433628439903259,0.9168814420700073,0.826347291469574,0.6674109697341919,0.9857142567634583,0.7113401889801025,0.9375,0.4563275873661041,1.53
93,0.40866028517484665,0.8761062026023865,0.8885309100151062,0.9263157844543457,0.7687134742736816,0.9462365508079529,0.907216489315033,0.6875,0.38182368874549866,1.49
94,0.37983612964550656,0.8053097128868103,0.9033504724502563,0.8791208863258362,0.6895604133605957,0.9411764740943909,0.8247422575950623,0.6875,0.41145385801792145,1.5
95,0.399116151034832,0.8849557638168335,0.8911082148551941,0.9326424598693848,0.7693515419960022,0.9375,0.9278350472450256,0.625,0.3808036744594574,1.31
96,0.39662496248881024,0.769911527633667,0.9143040776252747,0.8470588326454163,0.6913865804672241,0.9863013625144958,0.7422680258750916,0.9375,0.4660176634788513,1.5
97,0.40181197474400204,0.7433628439903259,0.9188144207000732,0.826347291469574,0.6674109697341919,0.9857142567634583,0.7113401889801025,0.9375,0.5044348388910294,1.51
98,0.36895012358824414,0.8141592741012573,0.9123710989952087,0.8852459192276001,0.6984369158744812,0.9418604373931885,0.8350515365600586,0.6875,0.3801186680793762,1.51
99,0.370464563369751,0.8672566413879395,0.8981958627700806,0.920634925365448,0.7576147317886353,0.945652186870575,0.8969072103500366,0.6875,0.3768762797117233,1.49
100,0.3867316097021103,0.8053097128868103,0.9007732272148132,0.8791208863258362,0.6895604133605957,0.9411764740943909,0.8247422575950623,0.6875,0.4050612449645996,2.13
101,0.4156940703590711,0.8053097128868103,0.9046391248703003,0.8791208863258362,0.6895604133605957,0.9411764740943909,0.8247422575950623,0.6875,0.42150186002254486,1.53
102,0.3858792521059513,0.8053097128868103,0.9033504724502563,0.8791208863258362,0.6895604133605957,0.9411764740943909,0.8247422575950623,0.6875,0.4099928140640259,1.57
103,0.35535144185026485,0.8672566413879395,0.8911082148551941,0.9214659929275513,0.7464473247528076,0.936170220375061,0.907216489315033,0.625,0.378708079457283,1.31
104,0.4155616785089175,0.8053097128868103,0.907216489315033,0.8791208863258362,0.6895604133605957,0.9411764740943909,0.8247422575950623,0.6875,0.400847926735878,1.45
105,0.3657629042863846,0.8318583965301514,0.9014174938201904,0.8972973227500916,0.7169413566589355,0.9431818127632141,0.8556700944900513,0.6875,0.38787686824798584,1.54
106,0.37373237560192746,0.8761062026023865,0.9033505320549011,0.9270833134651184,0.7576593160629272,0.9368420839309692,0.9175257682800293,0.625,0.3682907968759537,1.51
107,0.4085039794445038,0.7964601516723633,0.9123711585998535,0.8670520186424255,0.7165448665618896,0.9868420958518982,0.7731958627700806,0.9375,0.4541121572256088,1.46
108,0.3692433188358943,0.7964601516723633,0.9097937941551208,0.8729282021522522,0.6809085607528687,0.9404761791229248,0.8144329786300659,0.6875,0.4126027822494507,1.49
109,0.35932838916778564,0.8584070801734924,0.8904639482498169,0.914893627166748,0.7469204664230347,0.9450549483299255,0.8865979313850403,0.6875,0.3803776800632477,1.48
110,0.41291099538405734,0.7964601516723633,0.9085051417350769,0.868571400642395,0.7087955474853516,0.9743589758872986,0.7835051417350769,0.875,0.452656090259552,2.23
111,0.38094376648465794,0.8318583965301514,0.9027061462402344,0.8972973227500916,0.7169413566589355,0.9431818127632141,0.8556700944900513,0.6875,0.400001585483551,1.41
112,0.34546975543101627,0.8407079577445984,0.9027061462402344,0.9032257795333862,0.72661292552948,0.9438202381134033,0.8659793734550476,0.6875,0.385114461183548,1.33
113,0.37174589311083156,0.7964601516723633,0.9181700944900513,0.8654970526695251,0.7236576080322266,1.0,0.7628865838050842,1.0,0.486938938498497,1.57
114,0.3839130649964015,0.769911527633667,0.9117267727851868,0.8522727489471436,0.6661363840103149,0.949367105960846,0.7731958627700806,0.75,0.43909719586372375,1.45
115,0.3704365938901901,0.7964601516723633,0.9104381203651428,0.8729282021522522,0.6809085607528687,0.9404761791229248,0.8144329786300659,0.6875,0.3920954018831253,1.5
116,0.3822617183128993,0.8053097128868103,0.9039948582649231,0.8791208863258362,0.6895604133605957,0.9411764740943909,0.8247422575950623,0.6875,0.3988236039876938,1.56
117,0.3291659355163574,0.7964601516723633,0.905283510684967,0.8729282021522522,0.6809085607528687,0.9404761791229248,0.8144329786300659,0.6875,0.40165361762046814,1.46
118,0.34256405383348465,0.7876105904579163,0.9033505320549011,0.8666666746139526,0.6724637746810913,0.9397590160369873,0.8041236996650696,0.6875,0.41129809617996216,1.55
119,0.3629720223446687,0.8053097128868103,0.9085051417350769,0.8791208863258362,0.6895604133605957,0.9411764740943909,0.8247422575950623,0.6875,0.3857824057340622,1.48
120,0.37483298654357594,0.8584070801734924,0.9014174938201904,0.914893627166748,0.7469204664230347,0.9450549483299255,0.8865979313850403,0.6875,0.37499578297138214,2.14
121,0.35284170880913734,0.7964601516723633,0.905927836894989,0.8729282021522522,0.6809085607528687,0.9404761791229248,0.8144329786300659,0.6875,0.40755632519721985,1.56
122,0.39353624855478603,0.8495575189590454,0.8949742317199707,0.9090909361839294,0.7365967631340027,0.9444444179534912,0.876288652420044,0.6875,0.3891559988260269,1.47
123,0.3800799697637558,0.778761088848114,0.9155927896499634,0.8538011908531189,0.6996278762817383,0.9864864945411682,0.7525773048400879,0.9375,0.452274888753891,1.51
124,0.33067434777816135,0.8495575189590454,0.9007731676101685,0.9090909361839294,0.7365967631340027,0.9444444179534912,0.876288652420044,0.6875,0.3774174153804779,1.52
125,0.3945501148700714,0.8053097128868103,0.9149484634399414,0.8777777552604675,0.6997584104537964,0.9518072009086609,0.8144329786300659,0.75,0.4172593653202057,1.48
126,0.3444832315047582,0.8053097128868103,0.9117267727851868,0.8777777552604675,0.6997584104537964,0.9518072009086609,0.8144329786300659,0.75,0.42051269114017487,1.52
127,0.3171197672684987,0.7876105904579163,0.9181700944900513,0.8636363744735718,0.6918181777000427,0.9620253443717957,0.7835051417350769,0.8125,0.4693068265914917,1.54
128,0.39875927443305653,0.8230088353157043,0.9001288414001465,0.8913043737411499,0.707556962966919,0.9425287246704102,0.8453608155250549,0.6875,0.3854057490825653,1.29
129,0.3523769664267699,0.7876105904579163,0.9123710989952087,0.8666666746139526,0.6724637746810913,0.9397590160369873,0.8041236996650696,0.6875,0.42257048189640045,1.43
130,0.35010137408971786,0.8495575189590454,0.9020618200302124,0.9090909361839294,0.7365967631340027,0.9444444179534912,0.876288652420044,0.6875,0.3787839114665985,2.23
131,0.36923063670595485,0.7876105904579163,0.9155927896499634,0.8620689511299133,0.7002652883529663,0.9740259647369385,0.7731958627700806,0.875,0.45247845351696014,1.48
132,0.3629412477215131,0.7964601516723633,0.9136598110198975,0.8715083599090576,0.6910732984542847,0.9512194991111755,0.8041236996650696,0.75,0.4268673062324524,1.51
133,0.37491732959945995,0.8053097128868103,0.907216489315033,0.8791208863258362,0.6895604133605957,0.9411764740943909,0.8247422575950623,0.6875,0.4017007201910019,1.52
134,0.3515075296163559,0.8141592741012573,0.9039949178695679,0.8852459192276001,0.6984369158744812,0.9418604373931885,0.8350515365600586,0.6875,0.40936803817749023,1.55
135,0.35406357422471046,0.8495575189590454,0.8975515365600586,0.9090909361839294,0.7365967631340027,0.9444444179534912,0.876288652420044,0.6875,0.38723433017730713,1.51
136,0.3586889977256457,0.7964601516723633,0.910438060760498,0.8700565099716187,0.700334370136261,0.9624999761581421,0.7938144207000732,0.8125,0.41907621920108795,1.48
137,0.3400773157676061,0.8407079577445984,0.9091495275497437,0.9032257795333862,0.72661292552948,0.9438202381134033,0.8659793734550476,0.6875,0.3783033788204193,1.54
138,0.35860437030593556,0.8495575189590454,0.905283510684967,0.9090909361839294,0.7365967631340027,0.9444444179534912,0.876288652420044,0.6875,0.3768055886030197,1.52
139,0.33881306275725365,0.8407079577445984,0.9091494679450989,0.9032257795333862,0.72661292552948,0.9438202381134033,0.8659793734550476,0.6875,0.37528425455093384,1.51
140,0.34938673426707584,0.7964601516723633,0.9097937941551208,0.8729282021522522,0.6809085607528687,0.9404761791229248,0.8144329786300659,0.6875,0.40920867025852203,2.21
141,0.3209387498597304,0.7964601516723633,0.9104381799697876,0.8715083599090576,0.6910732984542847,0.9512194991111755,0.8041236996650696,0.75,0.43510156869888306,1.51
142,0.335851260771354,0.8053097128868103,0.9065721035003662,0.8791208863258362,0.6895604133605957,0.9411764740943909,0.8247422575950623,0.6875,0.4289555698633194,1.51
143,0.3768462886412938,0.8053097128868103,0.9007731676101685,0.8791208863258362,0.6895604133605957,0.9411764740943909,0.8247422575950623,0.6875,0.4139360189437866,1.4
144,0.3290738898018996,0.8495575189590454,0.9007731676101685,0.9090909361839294,0.7365967631340027,0.9444444179534912,0.876288652420044,0.6875,0.38593651354312897,1.32
145,0.33826537306110066,0.8230088353157043,0.9001289010047913,0.8913043737411499,0.707556962966919,0.9425287246704102,0.8453608155250549,0.6875,0.3933485448360443,1.54
146,0.35972709705432254,0.8407079577445984,0.906572163105011,0.9032257795333862,0.72661292552948,0.9438202381134033,0.8659793734550476,0.6875,0.383007749915123,1.45
147,0.3402060978114605,0.8141592741012573,0.9027062058448792,0.8852459192276001,0.6984369158744812,0.9418604373931885,0.8350515365600586,0.6875,0.3995462954044342,1.56
148,0.3447139523923397,0.8407079577445984,0.905927836894989,0.9032257795333862,0.72661292552948,0.9438202381134033,0.8659793734550476,0.6875,0.3797896057367325,1.52
149,0.3565179258584976,0.8407079577445984,0.9143041372299194,0.9032257795333862,0.72661292552948,0.9438202381134033,0.8659793734550476,0.6875,0.36671675741672516,1.45
150,0.33694005012512207,0.7964601516723633,0.9130154252052307,0.8729282021522522,0.6809085607528687,0.9404761791229248,0.8144329786300659,0.6875,0.3827861547470093,2.27
151,0.32650139679511386,0.8584070801734924,0.8994845151901245,0.914893627166748,0.7469204664230347,0.9450549483299255,0.8865979313850403,0.6875,0.3722367435693741,1.56
152,0.3395420089364052,0.8053097128868103,0.9117267727851868,0.8791208863258362,0.6895604133605957,0.9411764740943909,0.8247422575950623,0.6875,0.4053060859441757,1.5
153,0.33275265122453374,0.8141592741012573,0.9136598110198975,0.8852459192276001,0.6984369158744812,0.9418604373931885,0.8350515365600586,0.6875,0.39010193943977356,1.44
154,0.33962850521008175,0.8407079577445984,0.9078607559204102,0.9032257795333862,0.72661292552948,0.9438202381134033,0.8659793734550476,0.6875,0.37974266707897186,1.55
155,0.34137292951345444,0.8141592741012573,0.9091494679450989,0.8852459192276001,0.6984369158744812,0.9418604373931885,0.8350515365600586,0.6875,0.3904162794351578,1.54
156,0.373774499942859,0.7964601516723633,0.9136598110198975,0.8729282021522522,0.6809085607528687,0.9404761791229248,0.8144329786300659,0.6875,0.41238464415073395,1.48
157,0.34515831992030144,0.8318583965301514,0.9001288414001465,0.8972973227500916,0.7169413566589355,0.9431818127632141,0.8556700944900513,0.6875,0.39498476684093475,1.44
158,0.31244587153196335,0.7964601516723633,0.9130154848098755,0.8729282021522522,0.6809085607528687,0.9404761791229248,0.8144329786300659,0.6875,0.4155159443616867,1.52
159,0.33306527013580006,0.8318583965301514,0.9097938537597656,0.8972973227500916,0.7169413566589355,0.9431818127632141,0.8556700944900513,0.6875,0.38462357223033905,1.42
160,0.3243221193552017,0.8053097128868103,0.9078608751296997,0.8791208863258362,0.6895604133605957,0.9411764740943909,0.8247422575950623,0.6875,0.4022975116968155,1.97
161,0.3115523618956407,0.8230088353157043,0.9065722227096558,0.8913043737411499,0.707556962966919,0.9425287246704102,0.8453608155250549,0.6875,0.3980371803045273,1.48
162,0.31241637965043384,0.8230088353157043,0.8969072103500366,0.8913043737411499,0.707556962966919,0.9425287246704102,0.8453608155250549,0.6875,0.40312719345092773,1.48
163,0.33748189856608707,0.8230088353157043,0.8994845151901245,0.8913043737411499,0.707556962966919,0.9425287246704102,0.8453608155250549,0.6875,0.3983079344034195,1.45
164,0.34981350724895793,0.8318583965301514,0.9046391248703003,0.8972973227500916,0.7169413566589355,0.9431818127632141,0.8556700944900513,0.6875,0.38777919113636017,1.45
165,0.3355919246872266,0.8141592741012573,0.9104381203651428,0.8852459192276001,0.6984369158744812,0.9418604373931885,0.8350515365600586,0.6875,0.3991626054048538,1.51
166,0.34985624502102536,0.8053097128868103,0.9014174938201904,0.8791208863258362,0.6895604133605957,0.9411764740943909,0.8247422575950623,0.6875,0.39907263219356537,1.61
167,0.3322664524118106,0.8407079577445984,0.9046391248703003,0.9032257795333862,0.72661292552948,0.9438202381134033,0.8659793734550476,0.6875,0.3865223824977875,1.55
168,0.33423009887337685,0.8318583965301514,0.9033505320549011,0.8972973227500916,0.7169413566589355,0.9431818127632141,0.8556700944900513,0.6875,0.3943658173084259,1.54
169,0.35069482525189716,0.8230088353157043,0.9085051417350769,0.8913043737411499,0.707556962966919,0.9425287246704102,0.8453608155250549,0.6875,0.38445281982421875,1.54
