epoch,fit_seconds,train_accuracy,train_auc,train_f1,train_f1_macro,train_loss,train_precision,train_prox_loss,train_sensitivity,train_specificity,val_accuracy,val_auc,val_f1,val_f1_macro,val_loss,val_precision,val_sensitivity,val_specificity
11,40.40043182339844,0.8885345126963898,0.9517144516675552,0.7745972026003799,0.8402601022749643,0.33352652760933155,0.7430900642404026,0.15239299458651628,0.8620892643857049,0.9083327791748367,0.8325358739024714,0.8117312684869081,0.5122087831702529,0.690739214135129,0.6959020537569335,0.679409096828488,0.4128245587982059,0.969313017489237
12,44.93211246606967,0.8907770180680765,0.9563406452641567,0.7702293102216942,0.8394380266601009,0.32530230674675803,0.7337134547934792,0.16823989047422655,0.8687261248113798,0.9062577882568583,0.8122009636397567,0.818279198624871,0.5639114569890442,0.7048408313516225,0.5741612202973599,0.6054572811858221,0.5627063658248865,0.8640517605263651
13,40.093849740824304,0.9025317425403329,0.9629793777545876,0.7860142883556105,0.8524848427877596,0.3034432034804574,0.7473927043024308,0.15040537203941173,0.8827838152535332,0.9144392424912096,0.8110047835482365,0.8218474245527715,0.5521325604838617,0.7002394858159517,0.5814626301019385,0.6242714239792391,0.5344242519881737,0.8858101499137696
14,47.06372672082306,0.910860478654649,0.9715898352269021,0.8047160417614375,0.8649993935654928,0.28306548180272567,0.7674517597488835,0.15506632408624288,0.9058239050952235,0.9251937677238035,0.7894736836401469,0.8317552428496512,0.5870224328702717,0.7001198262118837,0.6402114768240725,0.5566937263217269,0.708914967743974,0.7763324426977258
15,48.83799140576972,0.9110279588251882,0.9705522984261814,0.801600941303984,0.8635733281631481,0.2797665365334781,0.7614423902812809,0.15831750989296628,0.8955135445440393,0.9200971313742322,0.8145932975853459,0.8065975374011902,0.5559371655994054,0.7027204478756662,0.6250933498750177,0.6190806010372616,0.538131203021159,0.8831387270580638
16,39.98607756345203,0.9174061542757447,0.9743417539244166,0.8150828096073547,0.8732273314885874,0.26820904020694153,0.7692232810384132,0.16060793965740147,0.9141644082975752,0.9244386325031184,0.8098086043122853,0.796622928249779,0.5874252451949142,0.7110734641837161,0.6486172509874311,0.589623783300653,0.6406163139063776,0.8266835954200709
17,39.49473773380749,0.9204778354969576,0.9748755978905373,0.8096053150528965,0.872362795467231,0.2676613177198946,0.76654867862515,0.17073003015766341,0.911511333463003,0.9289448188262943,0.8050239412693315,0.8050289422131041,0.5654052229838793,0.7014456415575657,0.5984676959991241,0.5763885934779234,0.5954396646986738,0.829774488102306
18,45.13256000880771,0.9307610841459321,0.9804930382539014,0.8339914606350541,0.8880601621178061,0.24800589617770072,0.7903335616696169,0.16074264998624657,0.9274290385605102,0.9356161683882718,0.8122009461005909,0.8039026745198447,0.5285004238335139,0.6877083681416853,0.6475050645929418,0.597915234035282,0.48584118029147244,0.8821420197566731
19,45.40752888133544,0.9358667619062889,0.9778035743503516,0.8527911212772752,0.8995169681009548,0.24433707843123692,0.8131382120386483,0.16525491876236817,0.9243424443125707,0.9430324582659739,0.834928234941081,0.7859655092492628,0.5431738716135756,0.7045571383391841,0.7556969552171644,0.6313493107779745,0.48584118029147244,0.9166327029038844
20,46.07197397189127,0.9308526768013913,0.9815977180295398,0.8251399654370701,0.8844962158297477,0.24192985811301068,0.7826067572625711,0.16797854117161243,0.9234988140373676,0.9380813261555189,0.8385167465540782,0.8150728906740983,0.5366168569719962,0.7049007611126421,0.7474034763115088,0.657964592630213,0.45420654175099,0.9535533439314536
21,45.97676331738353,0.9486266933733368,0.9857947290024109,0.8892685539574838,0.9228943472161606,0.2157246743262928,0.8514932975778335,0.1524053337307388,0.9456526650300967,0.9533436214025008,0.8086124353431628,0.792039131291175,0.5351890339805749,0.6888821598445399,0.6688095841235949,0.5710732754337731,0.5068455066121936,0.8661605516118867
22,47.18914969005204,0.9462974346965315,0.9861337913599816,0.8621241768034408,0.909100766393524,0.22047843737170797,0.8170992354370274,0.1743022418442319,0.9409465329201392,0.9486686494053438,0.8397129186602871,0.7914750714336286,0.5888972940484872,0.7283772365613417,0.7075569946764474,0.6530104526920182,0.5387861060611369,0.9164109011871393
23,46.48425654866944,0.9477862328214993,0.9859391234836341,0.8742664948322483,0.9155419754349404,0.21423771876765652,0.8323208356596973,0.16330496610360964,0.9434733913320417,0.9511383464000086,0.7894736797900862,0.7978831258687106,0.5427703993956438,0.6849417573812475,0.6515665220087795,0.569273555196786,0.551939940552392,0.8444755392496666
24,44.86242981973161,0.9507555487791721,0.9839493678509965,0.8735315203219942,0.9163569948730789,0.22675363005669957,0.8368105999338021,0.16274251468546272,0.9298515858955423,0.9550287736050105,0.8145933008650273,0.8261483238929767,0.5738562243192961,0.7079059220672224,0.5981839368360464,0.5708617835916115,0.5971932547371923,0.8398210856903112
25,44.84748215756598,0.9462624478690397,0.9863925452104413,0.8562741687301038,0.9065483622493067,0.2130531554455784,0.8089522201249024,0.16432723946762712,0.9484639429309847,0.9491163271957744,0.8361244064769106,0.8126011209909996,0.580176062454162,0.7221029084264947,0.6809293030266557,0.627992898261433,0.5552385250489678,0.8979901548778041
26,46.29554887681492,0.9470320424921347,0.9891094134193795,0.858369327050745,0.9078118471776934,0.20670402064556118,0.8136931470605212,0.17923137469237005,0.9445969700152111,0.9508461546297463,0.8026315579859263,0.8111556832585038,0.5416389090592781,0.6830034725118482,0.6957950429393772,0.5382390347394076,0.5554230869814539,0.8078290871455909
27,41.99159179928474,0.9539211240509535,0.9875465064476927,0.8939925060335119,0.9276268170201927,0.20532407783262616,0.8552263524020886,0.15919697742935437,0.9504288138880077,0.9563399346545618,0.8098086214236666,0.7855411893443057,0.534759670852474,0.6890972024230866,0.6998695095011778,0.5645226247287823,0.5185744712868946,0.8569000642835809
28,47.03579256562576,0.9564356520836759,0.9902438258074013,0.8814993921900203,0.923223828236536,0.19728062245513625,0.8422880763415006,0.1575524544677387,0.9483748503110877,0.9609737555996051,0.8193779898602427,0.8159886584327551,0.5335202165054933,0.6931879427729611,0.7058678382660071,0.5994771222748825,0.492074205259387,0.885714630761215
29,41.03103414097411,0.9636731477016774,0.9896208424204348,0.9294902715631519,0.9490424123076266,0.18477268711392153,0.9024434965369119,0.1505593830936075,0.9620081913326477,0.9644509900940392,0.8241626775721044,0.7860897432959251,0.5224457248403696,0.6894154480199495,0.8204195280581641,0.6118759184933165,0.4699429593374284,0.9043624823173267
30,42.192850236719025,0.9562500005289454,0.9902271778396609,0.892463240911535,0.9282300241381989,0.19497313329590996,0.8537625830278209,0.1717852698101732,0.9511946035975406,0.9593605691660042,0.8014354065559698,0.785446360208201,0.5159000062058416,0.6723642504671544,0.7970788904853414,0.552007764150081,0.507782371456258,0.8341763905075749
