epoch,fit_seconds,train_accuracy,train_auc,train_f1,train_f1_macro,train_loss,train_precision,train_prox_loss,train_sensitivity,train_specificity,val_accuracy,val_auc,val_f1,val_f1_macro,val_loss,val_precision,val_sensitivity,val_specificity
16,55.34501760891814,0.7752463311971065,0.855202897567832,0.6125420027900682,0.7140705962621403,0.5052646979619608,0.6056459120073663,0.49836494080532096,0.7508876123737135,0.8181142273772658,0.7727272667382893,0.8217465322839016,0.5367848879555196,0.6811508519227425,0.5426155304509487,0.6332139141465488,0.6170172905415724,0.8646661980015239
17,56.64757164563758,0.7814901696833297,0.8649703708300436,0.6195206737307447,0.7207480401868425,0.4893854013505901,0.6186978810731661,0.5001685261116573,0.7579373442113462,0.8318660111910506,0.7751196025376115,0.8327239215659182,0.5201436461586701,0.6755992108554931,0.5492343273120777,0.6578462301757917,0.5707474723280046,0.8991627342392954
18,55.80656866592385,0.7773968675490031,0.863668491289616,0.6126335304799493,0.715228744710051,0.48902845610909834,0.608711429665139,0.5092528672630787,0.7492001635294556,0.8204846054498732,0.771531124149213,0.8269277582898664,0.48647954375549934,0.6579213023328325,0.5755285363840429,0.6031094216273732,0.49388227893404985,0.9113413634482753
19,58.03026339009317,0.7893430149067361,0.8688327826815305,0.6312730178234728,0.7290842255593919,0.4817784140118713,0.6285696851136784,0.4754669620561521,0.758244310830276,0.8353191749067825,0.7870813264515981,0.8328584409786753,0.5565712565297716,0.6927425484908255,0.5454878756090215,0.6119203249161894,0.6513141246967054,0.8459478012112339
20,57.33005213445956,0.7872483076282284,0.8696179032468703,0.6273992848957413,0.7261630746132072,0.48089547266449606,0.6253784349468261,0.5312998038020763,0.7576823539684566,0.8346041053368258,0.7942583702112499,0.8339169223627976,0.565769555323432,0.7039299451848536,0.529855563889066,0.6539156335677827,0.6295912118904898,0.8885613604310597
21,58.66081427434516,0.7968648766992403,0.8768837235889198,0.6412685881971223,0.7367758707849362,0.4694163734813963,0.6325722953633843,0.510772715622932,0.765669649498982,0.839946893206459,0.7787081279823084,0.8361889658647291,0.5787113645430387,0.7011425302644666,0.5308613946313778,0.6118717133713681,0.7270523540711289,0.8256042445675608
22,56.944898959030596,0.7992715051802822,0.8826919145588396,0.6449966963630194,0.7394031052592276,0.4658743683261974,0.6304965133592654,0.5206005449414295,0.780116541822388,0.8359074336516412,0.7894736815012243,0.8348618249573776,0.5506329597753771,0.6959649585365679,0.5347296703499897,0.6661074911221934,0.5991656751723952,0.9038485769164619
23,56.67086006509929,0.7962252999009659,0.8799240457262884,0.6413383636941368,0.7360000280832855,0.4624663853720676,0.6279445641081187,0.5167400127979004,0.7721585099119205,0.833738524809071,0.7858851532046305,0.8220402512824136,0.5483633409561723,0.6927798990712782,0.5368994445624676,0.6581861236662956,0.5990834850728797,0.8974919354801543
24,55.98463237425539,0.8051595918654395,0.8862309306480237,0.6545251492277433,0.7461918947972238,0.46375131672064424,0.6352598701008005,0.5604077622229647,0.7924119320574808,0.8376798412017497,0.7751196125192505,0.8313165856035132,0.5764847758569216,0.6920479660114033,0.5372890866312542,0.5676948018550303,0.7259199556551481,0.774973079348295
25,60.95996144025151,0.8068814398806021,0.8859118149030729,0.6581860471568781,0.7484107696926052,0.4553112658685856,0.6371566230452699,0.4846242245028522,0.7981724164740039,0.8384607155861624,0.8217703384931008,0.8481016588268098,0.605992278841694,0.7317513873417412,0.5150371480234074,0.6571300426881279,0.6746801458762594,0.8892603920122083
26,54.13158751255449,0.8159095783888392,0.8939599850924365,0.6698342581378558,0.7581072525183955,0.4414437211004207,0.6578894575716869,0.520784859707725,0.7889834859260035,0.8557979900464181,0.7763157847680544,0.8492537590020011,0.5689079010030299,0.6925801626232823,0.5087428587760652,0.5768736920644792,0.6917052778045526,0.808657419738587
27,57.881073516332144,0.8105297790190534,0.8905143574820593,0.6585615802840518,0.7507926182238671,0.4538441198733217,0.6504238795044004,0.5058872234299819,0.778110438246649,0.8527366364490073,0.7966507299665059,0.8446935084447906,0.5929651144161179,0.714404415713543,0.5124731085944975,0.615000872627685,0.7065048376766688,0.8360014460873946
28,48.50553320307916,0.816154021790424,0.8949621872572397,0.6738812754561994,0.7592769881414163,0.4435618032026683,0.6532151625532026,0.5047589362963192,0.7958118359182321,0.8482947560411721,0.8086124427580947,0.8426331568277624,0.5950831221193789,0.7212962138880953,0.5175142197660282,0.6442795312789639,0.6867353200342097,0.8698258680875222
29,52.909407591690254,0.8204187091242836,0.8984492157839028,0.6759147180858321,0.7627933187170948,0.43738319461122177,0.6615123039706503,0.5255262792531128,0.791394250554814,0.8598234623004929,0.8026315790899633,0.8557735527531382,0.5775734718051253,0.7121357354536011,0.5080123068631123,0.6472817928169332,0.6199179430755132,0.8820901875290574
30,59.01421531370513,0.821022415541759,0.8961755818217041,0.6840036925017218,0.7661410324971298,0.4370353756743959,0.6586913385682155,0.5107953843678849,0.8022310035980332,0.8532628722498932,0.8145933058558469,0.8509212797908692,0.5878636601724123,0.7210879233180051,0.5106418455848426,0.6660060506830946,0.6440363375550252,0.9009769323625063
