epoch,fit_seconds,train_accuracy,train_auc,train_f1,train_f1_macro,train_loss,train_precision,train_prox_loss,train_sensitivity,train_specificity,val_accuracy,val_auc,val_f1,val_f1_macro,val_loss,val_precision,val_sensitivity,val_specificity
20,36.84926028203001,0.8737216214604007,0.9417346264179134,0.7521743507082183,0.8229993078737597,0.3551080119176193,0.7259179747295852,0.4170210830315189,0.8508670291359538,0.9013538894276626,0.8026315790899633,0.8153106537447021,0.5576141241349672,0.7008466799008218,0.5584763077635799,0.6353385572156838,0.5565892808032378,0.8897073358725133
21,35.367947232255965,0.8915942545112973,0.9492465235664826,0.7979527416570203,0.8520930795418664,0.33189391646639743,0.7694855873471453,0.402577240362578,0.8653628342942559,0.9139827076167543,0.8145933144115375,0.8286557320202367,0.5807544068214996,0.7155557498692325,0.5269660363374857,0.6246283913842229,0.602941255321343,0.8720752800765791
22,46.69592751098794,0.898004753990628,0.9540939279411029,0.804207288947282,0.8582398420401625,0.3235560059555987,0.776096204091648,0.4239288102492354,0.8743733196418658,0.9203361473400149,0.8241626718683106,0.8232371818505976,0.537536547087026,0.7006801747534264,0.6041216746721256,0.7089337573239678,0.44545547796065726,0.9597083328728471
23,40.05589435593759,0.8976700704524121,0.9578758006223834,0.8038172246258649,0.8578051506016605,0.310807433763568,0.7713718793056586,0.4181372536199356,0.8805891135485522,0.9161763184075233,0.8289473769767433,0.8212287095174835,0.6034614193525041,0.7295394354459772,0.5614964044764281,0.6358389890792837,0.6030234454208584,0.8794784414711181
24,44.310154424890236,0.8984602924730624,0.9613076023497229,0.7970733438147863,0.8551375457701199,0.31126751243302725,0.7612121249849946,0.47262185455635863,0.8890502041488051,0.9155303255279745,0.8229665207235437,0.8088633878664537,0.5626591141357946,0.7097565832605772,0.5646169999676743,0.6289365915804388,0.5323630263360494,0.898546346209266
25,42.17253016999427,0.9086436102494292,0.9659443357022622,0.8375411271477118,0.8786033285895382,0.2887762928858741,0.8026391591130123,0.40654354980147017,0.9006211472994348,0.9225585440201945,0.8265550279161006,0.8141189545535585,0.5597788835541483,0.7099502361847453,0.6478476534735714,0.6538193627978056,0.5041630954691098,0.9195390684467754
26,45.33025724799884,0.9086943017705558,0.9680955641774683,0.8178012604978627,0.8699626163677947,0.28274346021500235,0.7863504682911727,0.44007130003294737,0.8963781998550994,0.9284655776021721,0.788277522513741,0.8069156821834984,0.568326360621806,0.6917112887476049,0.6502208038718934,0.5682792703500775,0.6478940676273912,0.7906195760914013
27,46.620260401667515,0.9079894282313555,0.968523388769544,0.8094349207951022,0.8653476734851865,0.29108973741442024,0.7732877378841869,0.4811282300214352,0.8984435993126532,0.922264085968937,0.8110047963817725,0.7986543566416325,0.5575618808777139,0.7022393344406876,0.6328948309609408,0.6089466400622752,0.5528767975180914,0.868063520301472
28,43.359274492555514,0.9198045436454273,0.9687118032064025,0.860488712725084,0.8949867328448804,0.2776269591347032,0.8371622035696739,0.4058380857242557,0.900761258466332,0.9371613404897714,0.7966507309646698,0.8035156177847009,0.5662653676131696,0.6977759869189925,0.5852544680861622,0.5950904036181395,0.612580736573233,0.833023114637895
29,45.16678187443502,0.9214590440052343,0.9736575936381203,0.8353729395204498,0.8839744413440471,0.26633770892491787,0.8045618220830925,0.4662507148886474,0.9021406023689268,0.93742174392625,0.8373205828609649,0.824868815082112,0.5480524718618849,0.7063798282705426,0.589536900810327,0.6084646397230158,0.510362377720016,0.8961059791904887
30,44.71559044314822,0.9240895416350258,0.9754156007560864,0.8635728872799834,0.8985717919540805,0.25910834380185527,0.8332189353147451,0.43984412579882687,0.9126296692694382,0.9372168627658753,0.7942583599444212,0.7658707522319265,0.5367268088616823,0.6813315123177031,0.644175514962043,0.5707048047779565,0.5491159479512552,0.8308098795311303
