epoch,fit_seconds,train_accuracy,train_auc,train_f1,train_f1_macro,train_loss,train_precision,train_prox_loss,train_sensitivity,train_specificity,val_accuracy,val_auc,val_f1,val_f1_macro,val_loss,val_precision,val_sensitivity,val_specificity
19,57.30553257802941,0.8299733183941836,0.9085218832064311,0.6942306669947448,0.7753595755636701,0.4189744190887128,0.6731584655114546,0.4522317525351005,0.8150074632248945,0.8618791356667141,0.8014354122597636,0.8356765709710463,0.5923915015595952,0.7151127420544054,0.5141527053218281,0.6122227614861356,0.7183699240310911,0.8285296562185698
20,57.29430978120286,0.8323980562244822,0.910323027789977,0.684965863209617,0.7732895486109297,0.4198651582079331,0.6705755353724469,0.5125928344920092,0.8079780940351199,0.868414492402329,0.8122009586489372,0.8404720377123527,0.5828291276140076,0.7164878143648211,0.5105303008751008,0.6315786684172575,0.6429038896586337,0.8671524946769459
21,61.13920060146165,0.8422407391921564,0.9179197684647422,0.7058456153941823,0.787095703583324,0.4019315974081301,0.685356871984545,0.44356216301437273,0.8282386365456482,0.8742522191222221,0.8193780005548559,0.8465479894688255,0.5618871858245448,0.7102901028674184,0.5123968377762862,0.6494000549093958,0.5660387076722663,0.8998598067098827
22,46.725023337504275,0.8503913294337997,0.9199649573551842,0.7192330114792498,0.7966400205222336,0.399992274734854,0.6994206766248768,0.4875364912384657,0.8214808317285806,0.8833471483831158,0.8205741659591073,0.853178549896587,0.5834633402134243,0.7216837035411853,0.5089389784840875,0.6739245160843768,0.5955071604708165,0.9147039647592882
23,48.08372262625742,0.8556763867426984,0.92731240392178,0.7339477266190989,0.8057672807773967,0.3814920637340182,0.7119599014739549,0.4554067261425093,0.8297945553529854,0.8882356983416979,0.8241626811369754,0.8514796618069188,0.5817455351352692,0.7199168230928302,0.5094506405026576,0.6289875254605375,0.5857800017133283,0.8921701091043116
24,57.36793659741839,0.8597895673343113,0.9297287881043769,0.7391467738716235,0.8099069799141733,0.38042880080687597,0.7121015846809693,0.4717470912146364,0.8393429020608746,0.8875139924007777,0.7954545488768217,0.8446012445899288,0.5978369461862665,0.7101443022061763,0.526649635730748,0.5814307713836574,0.7322069193330107,0.7956392265963212
25,55.42371509027511,0.8575132019675987,0.9284028516253902,0.7429929323022002,0.8101442387357428,0.3769129227602082,0.7094132294631258,0.46285370187319685,0.8455947110756926,0.8808087908315652,0.8193779931399241,0.8584517535695619,0.513895992956093,0.6853124748861961,0.5286873433845893,0.626369794732646,0.44794783584381404,0.9194186500955427
26,57.00037803171494,0.8638026993361536,0.9345808814194155,0.7421977942430568,0.813547893087647,0.36677165646026894,0.7169880217437962,0.5300805189258625,0.8477638469627282,0.89230776226265,0.7942583616555593,0.8239020546942807,0.5728478480005663,0.6963618175264751,0.5622280003886189,0.557704046725086,0.6286635115813981,0.784367704790745
27,50.094659932966316,0.8697019206532258,0.9387199693919122,0.7535133125756638,0.8211431600507492,0.36384891150906895,0.7309372886387667,0.4567822970568684,0.8403065657083142,0.8993739582862905,0.8074162685129631,0.8185148756755026,0.5831631470525094,0.7094643895991111,0.5467271550366896,0.5886230043104391,0.637073709277445,0.8264466612532949
28,56.82212043791042,0.8714505216471706,0.9397147203149369,0.7598536574238334,0.8247977171393103,0.3580628930372747,0.7343108015177651,0.4776984252671112,0.8392518556755962,0.8982351144256129,0.8086124510285957,0.8247729698151492,0.5861855955999433,0.7118560446506482,0.5317952473197828,0.590703178678403,0.6432245779408222,0.8239833046659899
29,57.75340704690348,0.876118749393514,0.9431810842570364,0.7724465708238685,0.8328425753618749,0.3452785832258391,0.7429768625915435,0.4708319143740746,0.8566037668779396,0.9010613244202805,0.8241626878389331,0.8330217843705957,0.5668260015226437,0.710744295679211,0.5258224661234748,0.617007179978932,0.5528767975180914,0.8810288218790264
30,52.68595454184021,0.878840126710359,0.9446715389729762,0.7754256917322044,0.8354185728668684,0.3453610183194496,0.7456093442491856,0.5001035199373438,0.8561272259023732,0.9022220958299569,0.8157894758231332,0.8388114839649656,0.5385898486421439,0.6944507388977342,0.5399335344192799,0.5978538951520144,0.5042115357218747,0.8759973990289789
