epoch,fit_seconds,train_accuracy,train_auc,train_f1,train_f1_macro,train_loss,train_precision,train_prox_loss,train_sensitivity,train_specificity,val_accuracy,val_auc,val_f1,val_f1_macro,val_loss,val_precision,val_sensitivity,val_specificity
11,47.15773362454521,0.8271227249890463,0.9023948672775243,0.6834236512457909,0.7692590252317744,0.4308283265234261,0.6658441471367328,0.36636980509660305,0.7953657011205941,0.8603161255774728,0.8169856312457454,0.8550885430933756,0.5237192252035917,0.6923705328024176,0.5537875010297771,0.7120232779942631,0.4273034012631366,0.9671781636311106
12,42.55391485343014,0.8301021487990556,0.9067157045366381,0.6904057877797485,0.7736305986507206,0.4229975783182502,0.6640675371062397,0.3678480214527425,0.8112797739265956,0.8581908014363532,0.8133971343200173,0.8558801992943412,0.5682998617585195,0.7092501023454529,0.5037679769294826,0.6268323865589913,0.5760865550862545,0.8823501041346189
13,44.33455485068508,0.8402457329362358,0.91759181912559,0.7053997822294634,0.7851456851548938,0.403998076219862,0.6797262831010162,0.36940222044032306,0.8190555602173597,0.867733024046207,0.8110047992336693,0.8470368679060319,0.5961828603984066,0.718421666673496,0.5170418968486586,0.6145591289874469,0.6759094326404863,0.840723994103345
14,39.136891851826185,0.8504594461239898,0.9226918376523182,0.7202045395624117,0.796596607013257,0.39437233935815424,0.6925799254980818,0.39532423296048236,0.826973878672555,0.8773034485968634,0.8181818206059305,0.8471940610397375,0.5889146958241622,0.7205860922781474,0.5129682074020211,0.6424879970020084,0.6282404852612167,0.8823559981498992
15,44.00590622793029,0.8571656966134359,0.9277294654124967,0.7304854389252717,0.804377114579803,0.38176009654946663,0.6988908121064406,0.3816603531087171,0.8380647246634972,0.878901339581552,0.8409091097316103,0.8341231098015343,0.5853922240899511,0.730129335485577,0.5404978509118967,0.6943765050914299,0.5538191871102632,0.9381600026593825
16,40.542221233886195,0.8599417202834728,0.9292628368575826,0.7306459934935543,0.8064209259247926,0.38141564822507307,0.7051016607932862,0.40324715981916565,0.8343895055189463,0.8880013418758743,0.8492822843875611,0.8393153991710627,0.6038096666193464,0.7414429070846886,0.5493297733446699,0.6909368251356782,0.5806199557651458,0.9300200082183454
17,41.74008243079941,0.8664610639020182,0.9373055115004848,0.7599547400572475,0.8227731936822461,0.3612743046577918,0.7338175348498585,0.3770309647681569,0.8482910469721647,0.8970383590369582,0.8241626875537434,0.8077607776559711,0.5572894578844166,0.7078755088685232,0.5760700083270883,0.6262200684175252,0.5369785836937895,0.8931844772049115
18,39.7420212253472,0.8735390215812818,0.9379948500821372,0.756514048329752,0.8242479220731848,0.35745752987347196,0.729100377211916,0.3819059245152487,0.8487636992785191,0.898667734336896,0.8301435459458657,0.8286990047071539,0.5471888055142603,0.7075694393027913,0.6051073753359643,0.6833532746328691,0.47722623818086096,0.9470905958180222
19,44.1939114373153,0.8670796933175563,0.9412132162969878,0.7380409996167524,0.8135404144604333,0.3568372168079483,0.7166537094144803,0.4437734916602952,0.8415317112154697,0.8963990914215839,0.8325358984287846,0.8262853204633631,0.5798934407211377,0.7243455123673216,0.5621652506274042,0.6804755204245805,0.5481049359985516,0.931570395755996
20,42.14806637611185,0.8733161238872778,0.9431140051129661,0.7523937211045975,0.8227772547412072,0.3499569377173419,0.7279649272867094,0.4516717602698328,0.8452249465183846,0.9020675875815007,0.8325359009954918,0.8265831136817567,0.5539715517508356,0.7118602695932799,0.5677776280344958,0.672638568153792,0.49922136167447534,0.9356986304219259
