epoch,fit_seconds,train_accuracy,train_auc,train_f1,train_f1_macro,train_loss,train_precision,train_prox_loss,train_sensitivity,train_specificity,val_accuracy,val_auc,val_f1,val_f1_macro,val_loss,val_precision,val_sensitivity,val_specificity
18,50.39222419440016,0.9023050148167937,0.9623371612595004,0.8076318305501193,0.8613500260749226,0.30324200908440535,0.7705951649162334,0.3273629419999249,0.8914141413636909,0.9155266295753842,0.827751203301991,0.8198120762286574,0.5408482308450498,0.7031589464137429,0.6804923343752917,0.6685175631533969,0.4844218352230257,0.9352595311317717
19,58.23072949270301,0.9026661683926606,0.9656404325440626,0.7975090391416811,0.8575141127008384,0.2949903487603728,0.767970972494678,0.35744559843686396,0.8815637518665884,0.9221731449438704,0.8468899614217749,0.8202000989012741,0.5486242288465135,0.7126611141782058,0.6308895547575714,0.652245242059516,0.48688590116620634,0.9349349404921372
20,61.58547089843565,0.904805741153223,0.9625527299410077,0.7918883488464526,0.8561593923517261,0.3043199249650608,0.7599152153961806,0.3627350844801729,0.882686955552465,0.9227178571124499,0.8385167632376749,0.7977365118464784,0.5546247771624743,0.7109334244967648,0.5792243126556991,0.6199326508068012,0.516266676084847,0.9023480624958659
21,57.715966025605965,0.9162004670984579,0.9715466722164746,0.8212858078862537,0.8753050929458938,0.27613711659115947,0.786418168025831,0.3595492161684565,0.9007415716266761,0.9318428779270245,0.8193779855823973,0.8117252984685761,0.5660253133999104,0.7069155566715167,0.5747061188925396,0.5977969582963503,0.568803276242822,0.8574831673973485
22,59.69867798664029,0.9199125341900176,0.9739084954991581,0.8191999799843189,0.8760886493427538,0.2705335173811913,0.7801194389958983,0.39533171904981745,0.9084228942587608,0.9308966527258934,0.833732057416268,0.8110544394933435,0.5637154139970478,0.7161504941408714,0.65014900859784,0.6936090211406278,0.4857927400387075,0.9478811959615735
23,56.98039124493289,0.9316671655071209,0.9774586318797605,0.8686293168075795,0.9046586830207494,0.24967890011547525,0.8412406621281666,0.3470951987230628,0.9138709918042027,0.9446621604130876,0.8181818191799821,0.7974134660793833,0.5754766282068485,0.7092631988263016,0.6469697900312511,0.584913334475037,0.596921009880504,0.8373994935642589
24,54.793696969350954,0.9366991619730689,0.9802256782915152,0.8735070220088516,0.9092408648103346,0.2481487359250169,0.8424199322338244,0.3435068368229341,0.9245154998896093,0.9471424501297124,0.8133971197753431,0.8100989979990362,0.5477316225544687,0.6918467886425091,0.6097524638274355,0.5585986777926176,0.5506996319197012,0.8259139933654566
25,63.37154471866063,0.9309727426430147,0.9795868764340369,0.8479391825804913,0.8947216445244229,0.247080671379012,0.8122071150163717,0.3774088003180263,0.9151615671017166,0.9422412902639467,0.8301435398142873,0.8036551260206688,0.5316753276940168,0.697464472226549,0.642421405258896,0.6339747698968677,0.467470817731328,0.9248931000107213
26,58.53710075317457,0.9373669737354959,0.9822825928210426,0.8613420699493689,0.904127726149584,0.23605991982596303,0.8267743161925132,0.35629010469909733,0.9259252778291166,0.948458860819709,0.8014354172505831,0.7952520328275324,0.5534722062104056,0.690924857221722,0.6377648308284973,0.5388231956217278,0.5739295712213197,0.8028808223288595
27,47.09256017479807,0.9330449036493275,0.9827128136788793,0.8392639262282031,0.891808491402919,0.2426109099542398,0.7950277625486922,0.3794639122247181,0.9266327525378882,0.9384396468265324,0.8110047768462788,0.7981554656222677,0.5679699180014967,0.7019779180225573,0.6526896326833863,0.575770439838536,0.5908523651116202,0.8285854162211623
28,47.95674521875898,0.9448256679800672,0.9848815807783698,0.8934571463438796,0.92275474521285,0.2217819066641064,0.8654932227829482,0.3146110311023229,0.9340967172233262,0.9530547405715254,0.7942583535276532,0.779122940803829,0.5579092852307849,0.6875388541004874,0.6297305860873045,0.5474958324083016,0.594531057625296,0.801130808996812
29,48.30906601922491,0.9496983417844936,0.9861959873906249,0.8977132054877021,0.9269794205678598,0.2149687019344636,0.8645277514644978,0.34745048589448624,0.9452658982545677,0.9547676385351429,0.8169856395162464,0.794590336854378,0.5834755272243581,0.7154839686229468,0.6260218375170844,0.5996324707660379,0.6066482063543284,0.8624851445547131
30,57.6529405663425,0.937259595123586,0.9843622178370905,0.8459551302572899,0.8970624126606733,0.2314013871022955,0.8053225576564873,0.3754351351863038,0.9233315923352986,0.9441348890585621,0.8062200912733397,0.7941115345966303,0.566358685279577,0.7027203588964837,0.661214726161586,0.6149041274803106,0.5698535229885977,0.869873790649706
