epoch,fit_seconds,train_accuracy,train_auc,train_f1,train_f1_macro,train_loss,train_precision,train_sensitivity,train_specificity,val_accuracy,val_auc,val_f1,val_f1_macro,val_loss,val_precision,val_sensitivity,val_specificity
13,43.662394265968494,0.892581252568559,0.9544353030500268,0.7661610359713835,0.8390920325173303,0.32856215534077726,0.7288161637793416,0.8808517382788598,0.9062490365687847,0.6638756126307985,0.6030381785340286,0.0,0.391109915583898,9.99610420419839,0.0,0.0,1.0
14,37.36067220654655,0.897070924223604,0.9577544125065313,0.7686722851857452,0.8425134365355981,0.31578952578149894,0.7338714734258153,0.8803197221855338,0.9135406974408781,0.6638756126307985,0.5447094250809063,0.0,0.391109915583898,14.934343709900048,0.0,0.0,1.0
15,29.77476343367071,0.9054626572562772,0.9663254776702901,0.7924398514592224,0.857149193784033,0.2896972837220965,0.7493493404189716,0.9025407808060375,0.9150466533404851,0.6638756126307985,0.55148351064139,0.0,0.391109915583898,20.032695039892882,0.0,0.0,1.0
16,46.59994771090328,0.9069714725526836,0.9654549863577568,0.7817143819407534,0.8533374758928974,0.2882964011732382,0.7408274500699902,0.8972069270302377,0.9162461392759044,0.6638756126307985,0.564587667370527,0.0,0.391109915583898,35.38023427856025,0.0,0.0,1.0
17,41.91578676372614,0.9122717420283938,0.9695767532347775,0.7945975270465725,0.8620088134028533,0.2798936125735576,0.7537028550422633,0.9066916607859753,0.9232815971368793,0.6638756126307985,0.4870702236463008,0.0,0.391109915583898,54.083595966037954,0.0,0.0,1.0
18,32.64565828254672,0.9275859346848666,0.9756451923796091,0.8329211892689959,0.8862351145885138,0.2542286795882255,0.7861987908031965,0.9266738033316122,0.9307343158974245,0.6638756126307985,0.5027321839446657,0.0,0.391109915583898,71.01732883613076,0.0,0.0,1.0
19,28.319559343600393,0.9348818677652188,0.9788897335127258,0.836772875697551,0.892205516235204,0.2415574218323386,0.7908709012055715,0.9307671666609939,0.9389277136481303,0.6638756126307985,0.5346400066140736,0.0,0.391109915583898,76.93233723161323,0.0,0.0,1.0
20,40.840864653529195,0.9241059724670928,0.9714432973640824,0.811935661579247,0.8754541390018294,0.25976921566732014,0.7668575445423775,0.9103905766858384,0.9298786435183012,0.6638756126307985,0.507594778848607,0.0,0.391109915583898,63.19637286491942,0.0,0.0,1.0
21,43.183497104232636,0.9389964903675085,0.9819666238904017,0.8506711050231424,0.9007763857963721,0.22765927171855918,0.8059342869163328,0.9338365720230106,0.9446110320294963,0.33732057063345705,0.49683044244798175,0.46535326872003135,0.2339006245635343,71.97001500106884,0.3361571703159638,1.0,0.001229709749551196
22,31.548133817861867,0.9433755220153167,0.9812651457877338,0.8643463375042661,0.9092374836070805,0.22710854529884747,0.8205899165105899,0.9374399127282583,0.947559378445908,0.3361243985450724,0.5,0.4652911661700769,0.23264558308503844,272.3866756658235,0.3361243985450724,1.0,0.0
23,34.80453287309566,0.9475894808733486,0.9828113741896853,0.8800072321522238,0.9185122044399893,0.21493963973643881,0.843947837278057,0.9321945044898214,0.9516610158935441,0.3361243985450724,0.5,0.4652911661700769,0.23264558308503844,498.34111870761126,0.3361243985450724,1.0,0.0
24,46.11737541310135,0.9436335661318005,0.9798272635568263,0.8509371690602875,0.9031081205543023,0.23408763821746867,0.8045698663423916,0.935289031954259,0.9468727673642229,0.3361243985450724,0.5,0.4652911661700769,0.23264558308503844,1376.9762324830563,0.3361243985450724,1.0,0.0
25,28.332749796508487,0.9421159656057471,0.9824928399183782,0.8572855531374137,0.9053209499518672,0.219247580424963,0.8087949675163432,0.9443222248666809,0.9447428693461858,0.3361243985450724,0.5,0.4652911661700769,0.23264558308503844,991.7029463480534,0.3361243985450724,1.0,0.0
26,43.05275029796104,0.9439385650022476,0.982128192577525,0.8481717708675137,0.9022580206778396,0.21623855691857524,0.7987730922396618,0.9471389830085652,0.9458309858747015,0.6638756126307985,0.5,0.0,0.391109915583898,674.9043675655383,0.0,0.0,1.0
27,44.988580632240705,0.9569970538833834,0.9862194510525518,0.8897836561360972,0.9277207693619771,0.20318143059081809,0.8466594672921429,0.9545338669560907,0.9579196368320255,0.6638756126307985,0.5,0.0,0.391109915583898,646.5246840481552,0.0,0.0,1.0
28,43.195172675034215,0.9517402452268874,0.9820777173343225,0.8727839565084106,0.9172268188119452,0.2149183756175075,0.8332817130870788,0.938348673394623,0.9567453092210673,0.6638756126307985,0.5,0.0,0.391109915583898,1181.4768478539572,0.0,0.0,1.0
29,49.173425437921566,0.9513783043443379,0.9831293010225612,0.8845527509559382,0.9226756223655144,0.20937111123030777,0.8459640605269907,0.9404812708213365,0.9555139039931957,0.6638756126307985,0.5,0.0,0.391109915583898,1557.323370591305,0.0,0.0,1.0
30,32.760321853769305,0.9507099360991518,0.9850731340328126,0.8779649579208699,0.919267501292817,0.20618946358352291,0.8400220322280144,0.935415125012916,0.9551760369093409,0.6638756126307985,0.5,0.0,0.391109915583898,1341.632073562111,0.0,0.0,1.0
